identificationID,datasetID,basisOfRecord,Location,decimalLatitude,decimalLongitude,eventDate,eventRemarks,samplingProtocol,sampleSizeValue,sampleSizeUnit,ScientificName,taxonID,nameAccordingToID,organismQuantity,occurrenceStatus,organismQuantityType
1998-07-07;a-k-01;b-k-01;t-k-190;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1998-07-07,kfm,rdfc -- FUL,2000,square meter,Ronquilus jordani,282629,WORMS,0,absent,individual
2009-08-18;a-k-01;b-k-01;t-k-131;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2009-08-18,kfm,rdfc -- FUL,2000,square meter,Girella nigricans,280865,WORMS,0,absent,individual
2001-09-18;a-k-01;b-k-01;t-k-196;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2001-09-18,kfm,rdfc -- FUL,2000,square meter,Neoclinus uninotatus,281687,WORMS,0,absent,individual
2001-07-17;a-k-01;b-k-01;t-k-233;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2001-07-17,kfm,visualfish -- BOT,300,cubic meter,Girella nigricans,280865,WORMS,0,absent,individual
2011-09-15;a-k-01;b-k-01;t-k-129;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2011-09-15,kfm,rdfc -- FUL,2000,square meter,Atherinops affinis,279812,WORMS,0,absent,individual
2002-07-25;a-k-01;b-k-01;t-k-227;c-k-00001;3,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2002-07-25,kfm,visualfish -- BOT,300,cubic meter,Paralabrax clathratus,282054,WORMS,0,absent,individual
1992-09-16;a-k-01;b-k-01;t-k-232;c-k-00001;4,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1992-09-16,kfm,visualfish -- BOT,600,cubic meter,Hypsypops rubicundus,281130,WORMS,0,absent,individual
2013-10-20;a-k-01;b-k-01;t-k-199;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2013-10-20,kfm,rdfc -- FUL,2000,square meter,Sphyraena argentea,273978,WORMS,0,absent,individual
1998-09-15;a-k-01;b-k-01;t-k-229;c-k-00001;2,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1998-09-15,kfm,visualfish -- BOT,300,cubic meter,Embiotoca jacksoni,240746,WORMS,2,present,individual
1996-09-19;a-k-01;b-k-01;t-k-138;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1996-09-19,kfm,rdfc -- FUL,2000,square meter,Sebastes miniatus,274820,WORMS,0,absent,individual
1986-08-19;a-k-01;b-k-01;t-k-226;c-k-00001;4,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1986-08-19,kfm,visualfish -- BOT,600,cubic meter,Sebastes atrovirens,274772,WORMS,0,absent,individual
2001-07-17;a-k-01;b-k-01;t-k-211;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2001-07-17,kfm,rdfc -- FUL,2000,square meter,Paralichthys californicus,275809,WORMS,0,absent,individual
2003-09-25;a-k-01;b-k-01;t-k-216;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2003-09-25,kfm,rdfc -- FUL,2000,square meter,Anarrhichthys ocellatus,279605,WORMS,0,absent,individual
2004-07-28;a-k-01;b-k-01;t-k-124;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2004-07-28,kfm,rdfc -- FUL,2000,square meter,Citharichthys,158786,WORMS,0,absent,individual
2011-09-15;a-k-01;b-k-01;t-k-173;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2011-09-15,kfm,rdfc -- FUL,2000,square meter,Phanerodon,240729,WORMS,0,absent,individual
2004-09-29;a-k-01;b-k-01;t-k-157;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2004-09-29,kfm,rdfc -- FUL,2000,square meter,Heterostichus rostratus,281075,WORMS,0,absent,individual
1996-07-23;a-k-01;b-k-01;t-k-226;c-k-00001;2,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1996-07-23,kfm,visualfish -- BOT,300,cubic meter,Sebastes atrovirens,274772,WORMS,1,present,individual
2004-07-28;a-k-01;b-k-01;t-k-188;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2004-07-28,kfm,rdfc -- FUL,2000,square meter,Gymnothorax mordax,271856,WORMS,0,absent,individual
2013-10-20;a-k-01;b-k-01;t-k-188;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2013-10-20,kfm,rdfc -- FUL,2000,square meter,Gymnothorax mordax,271856,WORMS,0,absent,individual
2012-07-25;a-k-01;b-k-01;t-k-110;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2012-07-25,kfm,rdfc -- FUL,2000,square meter,Ophiodon elongatus,240745,WORMS,0,absent,individual
2006-09-12;a-k-01;b-k-01;t-k-138;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2006-09-12,kfm,rdfc -- FUL,2000,square meter,Sebastes miniatus,274820,WORMS,1,present,individual
2006-09-12;a-k-01;b-k-01;t-k-130;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2006-09-12,kfm,rdfc -- FUL,2000,square meter,Cottidae,125589,WORMS,0,absent,individual
1998-09-15;a-k-01;b-k-01;t-k-109;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1998-09-15,kfm,rdfc -- FUL,2000,square meter,Gibbonsia,269206,WORMS,0,absent,individual
2000-08-30;a-k-01;b-k-01;t-k-121;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2000-08-30,kfm,rdfc -- FUL,2000,square meter,Sebastes mystinus,274823,WORMS,0,absent,individual
1996-09-19;a-k-01;b-k-01;t-k-218;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1996-09-19,kfm,rdfc -- FUL,2000,square meter,Cebidichthys violaceus,280053,WORMS,0,absent,individual
2013-10-20;a-k-01;b-k-01;t-k-158;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2013-10-20,kfm,rdfc -- FUL,2000,square meter,Phanerodon atripes,279409,WORMS,0,absent,individual
1990-09-25;a-k-01;b-k-01;t-k-223;c-k-00001;2,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1990-09-25,kfm,visualfish -- BOT,600,cubic meter,Oxyjulis californica,240727,WORMS,6,present,individual
2006-09-12;a-k-01;b-k-01;t-k-195;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2006-09-12,kfm,rdfc -- FUL,2000,square meter,Cheilotrema saturnum,280137,WORMS,0,absent,individual
1997-07-08;a-k-01;b-k-01;t-k-194;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1997-07-08,kfm,rdfc -- FUL,2000,square meter,Hyperprosopon argenteum,281098,WORMS,0,absent,individual
2010-07-29;a-k-01;b-k-01;t-k-231;c-k-00001;4,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2010-07-29,kfm,visualfish -- BOT,300,cubic meter,Rhacochilus vacca,282576,WORMS,1,present,individual
2003-09-25;a-k-01;b-k-01;t-k-134;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2003-09-25,kfm,rdfc -- FUL,2000,square meter,Lythrypnus dalli,281457,WORMS,0,absent,individual
1988-07-27;a-k-01;b-k-01;t-k-233;c-k-00001;3,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1988-07-27,kfm,visualfish -- BOT,600,cubic meter,Girella nigricans,280865,WORMS,0,absent,individual
2004-09-29;a-k-01;b-k-01;t-k-152;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2004-09-29,kfm,rdfc -- FUL,2000,square meter,Leiocottus hirundo,281282,WORMS,0,absent,individual
2003-09-09;a-k-01;b-k-01;t-k-211;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2003-09-09,kfm,rdfc -- FUL,2000,square meter,Paralichthys californicus,275809,WORMS,0,absent,individual
1998-09-15;a-k-01;b-k-01;t-k-147;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1998-09-15,kfm,rdfc -- FUL,2000,square meter,Phanerodon furcatus,240730,WORMS,0,absent,individual
2002-09-26;a-k-01;b-k-01;t-k-225;c-k-00001;3,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2002-09-26,kfm,visualfish -- BOT,300,cubic meter,Sebastes serranoides,274852,WORMS,0,absent,individual
2001-09-18;a-k-01;b-k-01;t-k-191;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2001-09-18,kfm,rdfc -- FUL,2000,square meter,Sarda chiliensis chiliensis,273810,WORMS,0,absent,individual
2011-09-15;a-k-01;b-k-01;t-k-215;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2011-09-15,kfm,rdfc -- FUL,2000,square meter,Gobiesox maeandricus,275671,WORMS,0,absent,individual
1997-09-24;a-k-01;b-k-01;t-k-222;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1997-09-24,kfm,visualfish -- BOT,300,cubic meter,Chromis punctipinnis,273751,WORMS,0,absent,individual
1992-09-16;a-k-01;b-k-01;t-k-224;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1992-09-16,kfm,visualfish -- BOT,600,cubic meter,Sebastes mystinus,274823,WORMS,9,present,individual
2013-10-20;a-k-01;b-k-01;t-k-227;c-k-00001;4,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2013-10-20,kfm,visualfish -- BOT,300,cubic meter,Paralabrax clathratus,282054,WORMS,0,absent,individual
1992-09-16;a-k-01;b-k-01;t-k-228;c-k-00001;4,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1992-09-16,kfm,visualfish -- BOT,600,cubic meter,Semicossyphus pulcher,282753,WORMS,2,present,individual
2002-07-25;a-k-01;b-k-01;t-k-146;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2002-07-25,kfm,rdfc -- FUL,2000,square meter,Neoclinus stephensae,281685,WORMS,0,absent,individual
2001-09-18;a-k-01;b-k-01;t-k-108;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2001-09-18,kfm,rdfc -- FUL,2000,square meter,Embiotoca lateralis,240740,WORMS,NA,NA,individual
1994-09-27;a-k-01;b-k-01;t-k-229;c-k-00001;3,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1994-09-27,kfm,visualfish -- BOT,600,cubic meter,Embiotoca jacksoni,240746,WORMS,2,present,individual
2014-10-01;a-k-01;b-k-01;t-k-227;c-k-00001;3,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2014-10-01,kfm,visualfish -- BOT,300,cubic meter,Paralabrax clathratus,282054,WORMS,0,absent,individual
1990-07-24;a-k-01;b-k-01;t-k-228;c-k-00001;2,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1990-07-24,kfm,visualfish -- BOT,600,cubic meter,Semicossyphus pulcher,282753,WORMS,3,present,individual
1986-07-09;a-k-01;b-k-01;t-k-227;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1986-07-09,kfm,visualfish -- BOT,600,cubic meter,Paralabrax clathratus,282054,WORMS,0,absent,individual
1986-08-19;a-k-01;b-k-01;t-k-225;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1986-08-19,kfm,visualfish -- BOT,600,cubic meter,Sebastes serranoides,274852,WORMS,1,present,individual
1990-09-25;a-k-01;b-k-01;t-k-225;c-k-00001;4,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1990-09-25,kfm,visualfish -- BOT,600,cubic meter,Sebastes serranoides,274852,WORMS,0,absent,individual
1987-08-11;a-k-01;b-k-01;t-k-232;c-k-00001;2,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1987-08-11,kfm,visualfish -- BOT,600,cubic meter,Hypsypops rubicundus,281130,WORMS,0,absent,individual
2002-09-26;a-k-01;b-k-01;t-k-161;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2002-09-26,kfm,rdfc -- FUL,2000,square meter,Actinopteri,843664,WORMS,0,absent,individual
2012-07-25;a-k-01;b-k-01;t-k-129;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2012-07-25,kfm,rdfc -- FUL,2000,square meter,Atherinops affinis,279812,WORMS,0,absent,individual
1996-09-18;a-k-01;b-k-01;t-k-223;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1996-09-18,kfm,visualfish -- BOT,300,cubic meter,Oxyjulis californica,240727,WORMS,0,absent,individual
2002-07-25;a-k-01;b-k-01;t-k-208;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2002-07-25,kfm,rdfc -- FUL,2000,square meter,Sebastes dallii,274786,WORMS,0,absent,individual
1998-09-15;a-k-01;b-k-01;t-k-220;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1998-09-15,kfm,rdfc -- FUL,2000,square meter,Sebastes entomelas,274791,WORMS,0,absent,individual
2007-07-11;a-k-01;b-k-01;t-k-108;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2007-07-11,kfm,rdfc -- FUL,2000,square meter,Embiotoca lateralis,240740,WORMS,32,present,individual
1993-07-14;a-k-01;b-k-01;t-k-223;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1993-07-14,kfm,visualfish -- BOT,600,cubic meter,Oxyjulis californica,240727,WORMS,0,absent,individual
2002-09-26;a-k-01;b-k-01;t-k-213;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2002-09-26,kfm,rdfc -- FUL,2000,square meter,Triakis semifasciata,279060,WORMS,0,absent,individual
2009-08-18;a-k-01;b-k-01;t-k-224;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2009-08-18,kfm,visualfish -- BOT,300,cubic meter,Sebastes mystinus,274823,WORMS,1,present,individual
1998-07-07;a-k-01;b-k-01;t-k-145;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1998-07-07,kfm,rdfc -- FUL,2000,square meter,Embiotocidae,151386,WORMS,0,absent,individual
1995-08-23;a-k-01;b-k-01;t-k-234;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1995-08-23,kfm,visualfish -- BOT,600,cubic meter,Halichoeres semicinctus,275798,WORMS,0,absent,individual
1996-09-18;a-k-01;b-k-01;t-k-223;c-k-00001;4,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1996-09-18,kfm,visualfish -- BOT,300,cubic meter,Oxyjulis californica,240727,WORMS,0,absent,individual
2003-09-09;a-k-01;b-k-01;t-k-150;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2003-09-09,kfm,rdfc -- FUL,2000,square meter,Hexagrammos decagrammus,240732,WORMS,0,absent,individual
2013-10-20;a-k-01;b-k-01;t-k-232;c-k-00001;3,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2013-10-20,kfm,visualfish -- BOT,300,cubic meter,Hypsypops rubicundus,281130,WORMS,0,absent,individual
2014-10-01;a-k-01;b-k-01;t-k-221;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2014-10-01,kfm,rdfc -- FUL,2000,square meter,Mola mola,127405,WORMS,0,absent,individual
2003-09-09;a-k-01;b-k-01;t-k-123;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2003-09-09,kfm,rdfc -- FUL,2000,square meter,Semicossyphus pulcher,282753,WORMS,1,present,individual
1996-09-19;a-k-01;b-k-01;t-k-147;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1996-09-19,kfm,rdfc -- FUL,2000,square meter,Phanerodon furcatus,240730,WORMS,0,absent,individual
2009-08-18;a-k-01;b-k-01;t-k-132;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2009-08-18,kfm,rdfc -- FUL,2000,square meter,Halichoeres semicinctus,275798,WORMS,0,absent,individual
2007-07-11;a-k-01;b-k-01;t-k-112;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2007-07-11,kfm,rdfc -- FUL,2000,square meter,Oxylebius pictus,240743,WORMS,39,present,individual
2010-07-29;a-k-01;b-k-01;t-k-229;c-k-00001;4,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2010-07-29,kfm,visualfish -- BOT,300,cubic meter,Embiotoca jacksoni,240746,WORMS,0,absent,individual
2013-10-20;a-k-01;b-k-01;t-k-110;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2013-10-20,kfm,rdfc -- FUL,2000,square meter,Ophiodon elongatus,240745,WORMS,1,present,individual
2002-09-26;a-k-01;b-k-01;t-k-204;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2002-09-26,kfm,rdfc -- FUL,2000,square meter,Seriola lalandi,218436,WORMS,0,absent,individual
2000-06-28;a-k-01;b-k-01;t-k-230;c-k-00001;3,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2000-06-28,kfm,visualfish -- BOT,300,cubic meter,Embiotoca lateralis,240740,WORMS,0,absent,individual
1995-09-28;a-k-01;b-k-01;t-k-224;c-k-00001;4,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1995-09-28,kfm,visualfish -- BOT,600,cubic meter,Sebastes mystinus,274823,WORMS,8,present,individual
1998-07-07;a-k-01;b-k-01;t-k-183;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1998-07-07,kfm,rdfc -- FUL,2000,square meter,Gibbonsia elegans,280833,WORMS,0,absent,individual
1995-09-28;a-k-01;b-k-01;t-k-224;c-k-00001;2,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1995-09-28,kfm,visualfish -- BOT,600,cubic meter,Sebastes mystinus,274823,WORMS,5,present,individual
1998-09-15;a-k-01;b-k-01;t-k-137;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1998-09-15,kfm,rdfc -- FUL,2000,square meter,Rhacochilus vacca,282576,WORMS,NA,NA,individual
1998-07-07;a-k-01;b-k-01;t-k-151;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1998-07-07,kfm,rdfc -- FUL,2000,square meter,Sebastes melanops,274817,WORMS,0,absent,individual
2011-09-15;a-k-01;b-k-01;t-k-222;c-k-00001;4,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2011-09-15,kfm,visualfish -- BOT,300,cubic meter,Chromis punctipinnis,273751,WORMS,0,absent,individual
2002-09-26;a-k-01;b-k-01;t-k-152;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2002-09-26,kfm,rdfc -- FUL,2000,square meter,Leiocottus hirundo,281282,WORMS,0,absent,individual
1986-08-19;a-k-01;b-k-01;t-k-224;c-k-00001;2,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1986-08-19,kfm,visualfish -- BOT,600,cubic meter,Sebastes mystinus,274823,WORMS,0,absent,individual
2010-07-29;a-k-01;b-k-01;t-k-123;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2010-07-29,kfm,rdfc -- FUL,2000,square meter,Semicossyphus pulcher,282753,WORMS,0,absent,individual
2010-07-29;a-k-01;b-k-01;t-k-140;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2010-07-29,kfm,rdfc -- FUL,2000,square meter,Icelinus tenuis,281142,WORMS,0,absent,individual
2000-08-30;a-k-01;b-k-01;t-k-124;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2000-08-30,kfm,rdfc -- FUL,2000,square meter,Citharichthys,158786,WORMS,0,absent,individual
1996-07-22;a-k-01;b-k-01;t-k-171;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1996-07-22,kfm,rdfc -- FUL,2000,square meter,Trachurus symmetricus,273305,WORMS,0,absent,individual
2009-08-18;a-k-01;b-k-01;t-k-153;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2009-08-18,kfm,rdfc -- FUL,2000,square meter,Sebastes auriculatus,274773,WORMS,0,absent,individual
2009-08-18;a-k-01;b-k-01;t-k-204;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2009-08-18,kfm,rdfc -- FUL,2000,square meter,Seriola lalandi,218436,WORMS,0,absent,individual
2008-09-09;a-k-01;b-k-01;t-k-141;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2008-09-09,kfm,rdfc -- FUL,2000,square meter,Sebastes,126175,WORMS,0,absent,individual
1996-09-19;a-k-01;b-k-01;t-k-153;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1996-09-19,kfm,rdfc -- FUL,2000,square meter,Sebastes auriculatus,274773,WORMS,0,absent,individual
2003-09-25;a-k-01;b-k-01;t-k-232;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2003-09-25,kfm,visualfish -- BOT,300,cubic meter,Hypsypops rubicundus,281130,WORMS,0,absent,individual
1998-07-07;a-k-01;b-k-01;t-k-222;c-k-00001;3,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1998-07-07,kfm,visualfish -- BOT,300,cubic meter,Chromis punctipinnis,273751,WORMS,2,present,individual
2002-07-25;a-k-01;b-k-01;t-k-156;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2002-07-25,kfm,rdfc -- FUL,2000,square meter,Sebastes,126175,WORMS,0,absent,individual
1987-09-29;a-k-01;b-k-01;t-k-225;c-k-00001;4,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1987-09-29,kfm,visualfish -- BOT,600,cubic meter,Sebastes serranoides,274852,WORMS,2,present,individual
1998-07-07;a-k-01;b-k-01;t-k-225;c-k-00001;2,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1998-07-07,kfm,visualfish -- BOT,300,cubic meter,Sebastes serranoides,274852,WORMS,0,absent,individual
